brand,product_links
"augustinus-bader
","['Augustinus Bader', 'https://www.sephora.com/product/augustinus-bader-the-rich-cream-with-tfc8-face-moisturizer-P470509?skuId=2458842&icid2=products grid:p470509:product']"
"augustinus-bader
","['Augustinus Bader', 'https://www.sephora.com/product/augustinus-bader-the-cream-with-tfc8-face-moisturizer-P470507?skuId=2458875&icid2=products grid:p470507:product']"
"augustinus-bader
","['Augustinus Bader', 'https://www.sephora.com/product/augustinus-bader-the-serum-with-tfc8-reg-P475907?skuId=2498889&icid2=products grid:p475907:product']"
"augustinus-bader
","['Augustinus Bader', 'https://www.sephora.com/product/augustinus-bader-the-eye-cream-with-tfc8-reg-P475906?skuId=2498871&icid2=products grid:p475906:product']"
"augustinus-bader
","['Augustinus Bader', 'https://www.sephora.com/product/augustinus-bader-the-scalp-treatment-P480154?skuId=2532703&icid2=products grid:p480154:product']"
"augustinus-bader
","['Augustinus Bader', 'https://www.sephora.com/product/augustinus-bader-the-shampoo-P480152?skuId=2532687&icid2=products grid:p480152:product']"
"augustinus-bader
","['Augustinus Bader', 'https://www.sephora.com/product/augustinus-bader-the-conditioner-P480153?skuId=2532695&icid2=products grid:p480153:product']"
"innbeauty-project
","['iNNBEAUTY PROJECT', 'https://www.sephora.com/product/innbeauty-project-green-machine-vitamin-c-green-superfoods-jelly-serum-P472469?skuId=2458693&icid2=products grid:p472469:product']"
"innbeauty-project
","['iNNBEAUTY PROJECT', 'https://www.sephora.com/product/innbeauty-project-slushy-serum-moisturizer-crush-infused-with-bakuchiol-P471037?skuId=2458644&icid2=products grid:p471037:product']"
"innbeauty-project
","['iNNBEAUTY PROJECT', 'https://www.sephora.com/product/innbeauty-project-glaze-lip-oil-P471038?skuId=2458677&icid2=products grid:p471038:product']"
"innbeauty-project
","['iNNBEAUTY PROJECT', 'https://www.sephora.com/product/innbeauty-project-10-10-moisturizer-P480447?skuId=2561322&icid2=products grid:p480447:product']"
"innbeauty-project
","['iNNBEAUTY PROJECT', 'https://www.sephora.com/product/innbeauty-project-face-glaze-P474329?skuId=2530426&icid2=products grid:p474329:product']"
"innbeauty-project
","['iNNBEAUTY PROJECT', 'https://www.sephora.com/product/innbeauty-project-next-level-no-bs-moisturizer-P471042?skuId=2458636&icid2=products grid:p471042:product']"
"innbeauty-project
","['iNNBEAUTY PROJECT', 'https://www.sephora.com/product/innbeauty-project-green-machine-mask-P477413?skuId=2530400&icid2=products grid:p477413:product']"
"strivectin
","['StriVectin', 'https://www.sephora.com/product/tl-advanced-trade-tightening-neck-cream-plus-for-firming-brightening-P474113?skuId=2467884&icid2=products grid:p474113:product']"
"strivectin
","['StriVectin', 'https://www.sephora.com/product/super-c-retinol-brighten-correct-vitamin-c-serum-P474110?skuId=2467850&icid2=products grid:p474110:product']"
"strivectin
","['StriVectin', 'https://www.sephora.com/product/strivectin-contour-restore-trade-tightening-sculpting-moisturizing-face-cream-P480191?skuId=2533628&icid2=products grid:p480191:product']"
"strivectin
","['StriVectin', 'https://www.sephora.com/product/power-starters-tightening-trio-P474114?skuId=2467900&icid2=products grid:p474114:product']"
"strivectin
","['StriVectin', 'https://www.sephora.com/product/the-gamechangers-P474125?skuId=2468015&icid2=products grid:p474125:product']"
"strivectin
","['StriVectin', 'https://www.sephora.com/product/line-blurfector-trade-instant-wrinkle-blurring-face-primer-P474119?skuId=2467959&icid2=products grid:p474119:product']"
"strivectin
","['StriVectin', 'https://www.sephora.com/product/peptight-trade-360-tightening-eye-serum-P474116?skuId=2467926&icid2=products grid:p474116:product']"
"selfless-by-hyram
","['Selfless by Hyram', 'https://www.sephora.com/product/selfless-centella-green-tea-hydrating-gel-cleanser-P473124?skuId=2465052&icid2=products grid:p473124:product']"
"selfless-by-hyram
","['Selfless by Hyram', 'https://www.sephora.com/product/selfless-retinol-rainbow-algae-repair-serum-P473177?skuId=2465078&icid2=products grid:p473177:product']"
"selfless-by-hyram
","['Selfless by Hyram', 'https://www.sephora.com/product/selfless-salicylic-acid-sea-kelp-pore-clearing-oil-control-serum-P473180?skuId=2465037&icid2=products grid:p473180:product']"
"selfless-by-hyram
","['Selfless by Hyram', 'https://www.sephora.com/product/selfless-mandelic-acid-rice-bran-gentle-exfoliating-serum-P473147?skuId=2465060&icid2=products grid:p473147:product']"
"selfless-by-hyram
","['Selfless by Hyram', 'https://www.sephora.com/product/selfless-niacinamide-maracuja-daily-support-moisturizer-P473166?skuId=2465045&icid2=products grid:p473166:product']"
"susteau
","['Susteau', 'https://www.sephora.com/product/susteau-moondust-hair-wash-P471577?skuId=2462117&icid2=products grid:p471577:product']"
"susteau
","['Susteau', 'https://www.sephora.com/product/susteau-moondust-hair-wash-fragrance-free-P471580?skuId=2462125&icid2=products grid:p471580:product']"
"susteau
","['Susteau', 'https://www.sephora.com/product/susteau-moondust-conditioner-fragrance-free-P471581?skuId=2462158&icid2=products grid:p471581:product']"
"susteau
","['Susteau', 'https://www.sephora.com/product/susteau-moondust-conditioner-P471578?skuId=2462141&icid2=products grid:p471578:product']"
"grace-eleyae
","['Grace Eleyae', 'https://www.sephora.com/product/grace-eleyae-the-original-slap-|-satin-lined-cap-P474044?skuId=2488666&icid2=products grid:p474044:product']"
"grace-eleyae
","['Grace Eleyae', 'https://www.sephora.com/product/grace-eleyae-satin-knot-adjustable-turban-P474045?skuId=2488708&icid2=products grid:p474045:product']"
"grace-eleyae
","['Grace Eleyae', 'https://www.sephora.com/product/grace-eleyae-adjustable-slap-satin-lined-cap-P473311?skuId=2487031&icid2=products grid:p473311:product']"
"grace-eleyae
","['Grace Eleyae', 'https://www.sephora.com/product/grace-eleyae-all-silk-turban-P474046?skuId=2488716&icid2=products grid:p474046:product']"
"grace-eleyae
","['Grace Eleyae', 'https://www.sephora.com/product/grace-eleyae-edge-brush-tamer-P474048?skuId=2488732&icid2=products grid:p474048:product']"
"grace-eleyae
","['Grace Eleyae', 'https://www.sephora.com/product/grace-eleyae-wide-tooth-comb-P474047?skuId=2488724&icid2=products grid:p474047:product']"
"grace-eleyae
","['Grace Eleyae', 'https://www.sephora.com/product/grace-eleyae-all-purpose-curved-comb-P474049?skuId=2488740&icid2=products grid:p474049:product']"
"fashion-fair
","['Fashion Fair', 'https://www.sephora.com/product/fashion-fair-iconic-lipstick-P476493?skuId=2476448&icid2=products grid:p476493:product']"
"fashion-fair
","['Fashion Fair', 'https://www.sephora.com/product/fashion-fair-creme-to-powder-skin-foundation-P476444?skuId=2476752&icid2=products grid:p476444:product']"
"fashion-fair
","['Fashion Fair', 'https://www.sephora.com/product/fashion-fair-skinflex-stick-foundation-P476556?skuId=2476653&icid2=products grid:p476556:product']"
"fashion-fair
","['Fashion Fair', 'https://www.sephora.com/product/fashion-fair-iconic-pressed-setting-powder-P476494?skuId=2477032&icid2=products grid:p476494:product']"
"fashion-fair
","['Fashion Fair', 'https://www.sephora.com/product/fashion-fair-set-it-loose-setting-powder-P476550?skuId=2476877&icid2=products grid:p476550:product']"
"fashion-fair
","['Fashion Fair', 'https://www.sephora.com/product/fashion-fair-fabulous-priming-serum-P476456?skuId=2477057&icid2=products grid:p476456:product']"
"refy-beauty
","['REFY', 'https://www.sephora.com/product/refy-beauty-brow-sculpt-P473120?skuId=2466191&icid2=products grid:p473120:product']"
"refy-beauty
","['REFY', 'https://www.sephora.com/product/refy-beauty-refy-3-0-stage-brow-collection-P473174?skuId=2466266&icid2=products grid:p473174:product']"
"refy-beauty
","['REFY', 'https://www.sephora.com/product/refy-beauty-cream-blush-P475156?skuId=2493906&icid2=products grid:p475156:product']"
"refy-beauty
","['REFY', 'https://www.sephora.com/product/refy-beauty-cream-bronzer-P475157?skuId=2495463&icid2=products grid:p475157:product']"
"refy-beauty
","['REFY', 'https://www.sephora.com/product/refy-beauty-brow-pencil-P473118?skuId=2466241&icid2=products grid:p473118:product']"
"refy-beauty
","['REFY', 'https://www.sephora.com/product/refy-beauty-brow-pomade-P473119?skuId=2466217&icid2=products grid:p473119:product']"
"refy-beauty
","['REFY', 'https://www.sephora.com/product/refy-beauty-gloss-highlighter-P475158?skuId=2473445&icid2=products grid:p475158:product']"
"item-beauty
","['ITEM Beauty By Addison Rae', 'https://www.sephora.com/product/item-beauty-lip-quip-clean-moisturizing-lip-gloss-P475556?skuId=2484954&icid2=products grid:p475556:product']"
"item-beauty
","['ITEM Beauty By Addison Rae', 'https://www.sephora.com/product/item-beauty-blushin-like-cream-blush-P481344?skuId=2529402&icid2=products grid:p481344:product']"
"item-beauty
","['ITEM Beauty By Addison Rae', 'https://www.sephora.com/product/item-beauty-brow-chow-clean-smudge-proof-eyebrow-pencil-P475552?skuId=2485340&icid2=products grid:p475552:product']"
"item-beauty
","['ITEM Beauty By Addison Rae', 'https://www.sephora.com/product/item-beauty-air-hug-clean-lightweight-full-coverage-concealer-P475551?skuId=2485142&icid2=products grid:p475551:product']"
"item-beauty
","['ITEM Beauty By Addison Rae', 'https://www.sephora.com/product/item-beauty-screen-break-blue-light-anti-pollution-protection-mist-P481097?skuId=2529444&icid2=products grid:p481097:product']"
"item-beauty
","['ITEM Beauty By Addison Rae', 'https://www.sephora.com/product/item-beauty-lash-snack-clean-lengthening-mascara-P475554?skuId=2484947&icid2=products grid:p475554:product']"
"item-beauty
","['ITEM Beauty By Addison Rae', 'https://www.sephora.com/product/item-beauty-shake-it-balance-tone-facial-mist-P479844?skuId=2529436&icid2=products grid:p479844:product']"
"vegamour
","['Vegamour', 'https://www.sephora.com/product/vegamour-gro-hair-serum-for-thinning-hair-P473007?skuId=2473064&icid2=products grid:p473007:product']"
"vegamour
","['Vegamour', 'https://www.sephora.com/product/vegamour-gro-revitalizing-shampoo-for-thinning-hair-P473003?skuId=2473106&icid2=products grid:p473003:product']"
"vegamour
","['Vegamour', 'https://www.sephora.com/product/vegamour-gro-scalp-detoxifying-serum-P473008?skuId=2473098&icid2=products grid:p473008:product']"
"vegamour
","['Vegamour', 'https://www.sephora.com/product/vegamour-gro-biotin-gummies-for-thinning-hair-P473011?skuId=2473122&icid2=products grid:p473011:product']"
"vegamour
","['Vegamour', 'https://www.sephora.com/product/vegamour-gro-more-kit-serum-gummies-P473012?skuId=2473130&icid2=products grid:p473012:product']"
"vegamour
","['Vegamour', 'https://www.sephora.com/product/vegamour-gro-well-hair-boost-powder-probiotic-P481175?skuId=2538478&icid2=products grid:p481175:product']"
"vegamour
","['Vegamour', 'https://www.sephora.com/product/vegamour-vegabrow-volumizing-serum-P473010?skuId=2473254&icid2=products grid:p473010:product']"
"pattern-beauty-by-tracee-ellis-ross
","['PATTERN by Tracee Ellis Ross', 'https://www.sephora.com/product/pattern-styling-cream-P474851?skuId=2494433&icid2=products grid:p474851:product']"
"pattern-beauty-by-tracee-ellis-ross
","['PATTERN by Tracee Ellis Ross', 'https://www.sephora.com/product/pattern-shower-brush-P475982?skuId=2494482&icid2=products grid:p475982:product']"
"pattern-beauty-by-tracee-ellis-ross
","['PATTERN by Tracee Ellis Ross', 'https://www.sephora.com/product/pattern-leave-in-conditioner-P474849?skuId=2494367&icid2=products grid:p474849:product']"
"pattern-beauty-by-tracee-ellis-ross
","['PATTERN by Tracee Ellis Ross', 'https://www.sephora.com/product/pattern-mist-spray-bottle-P475981?skuId=2494474&icid2=products grid:p475981:product']"
"pattern-beauty-by-tracee-ellis-ross
","['PATTERN by Tracee Ellis Ross', 'https://www.sephora.com/product/pattern-scalp-serum-P475987?skuId=2494524&icid2=products grid:p475987:product']"
"pattern-beauty-by-tracee-ellis-ross
","['PATTERN by Tracee Ellis Ross', 'https://www.sephora.com/product/pattern-treatment-mask-P475986?skuId=2494516&icid2=products grid:p475986:product']"
"pattern-beauty-by-tracee-ellis-ross
","['PATTERN by Tracee Ellis Ross', 'https://www.sephora.com/product/pattern-hydrating-mist-P475976?skuId=2494417&icid2=products grid:p475976:product']"
"pattern-beauty-by-tracee-ellis-ross
","['PATTERN by Tracee Ellis Ross', 'https://www.sephora.com/product/pattern-hydration-shampoo-P475150?skuId=2494318&icid2=products grid:p475150:product']"
"rose-inc
","['ROSE INC', 'https://www.sephora.com/product/rose-inc-skin-enhance-luminous-skin-tint-P480345?skuId=2529261&icid2=products grid:p480345:product']"
"rose-inc
","['ROSE INC', 'https://www.sephora.com/product/rose-inc-blush-divine-clean-dewy-cream-blush-P476005?skuId=2488435&icid2=products grid:p476005:product']"
"rose-inc
","['ROSE INC', 'https://www.sephora.com/product/rose-inc-softlight-clean-dewy-hydrating-concealer-P476011?skuId=2528347&icid2=products grid:p476011:product']"
"rose-inc
","['ROSE INC', 'https://www.sephora.com/product/rose-inc-lip-sculpt-clean-moisturizing-pigmented-lipstick-P476008?skuId=2560977&icid2=products grid:p476008:product']"
"rose-inc
","['ROSE INC', 'https://www.sephora.com/product/rose-inc-hydration-replenish-microencapsulated-plumping-gel-moisturizer-P481145?skuId=2529287&icid2=products grid:p481145:product']"
"rose-inc
","['ROSE INC', 'https://www.sephora.com/product/rose-inc-number-3-foundation-brush-P481160?skuId=2529279&icid2=products grid:p481160:product']"
"rose-inc
","['ROSE INC', 'https://www.sephora.com/product/rose-inc-brow-renew-clean-tinted-eyebrow-growth-gel-P476007?skuId=2488062&icid2=products grid:p476007:product']"
"hyper-skin
","['Hyper Skin', 'https://www.sephora.com/product/hyper-skin-brightening-dark-spot-vitamin-c-serum-P476428?skuId=2529642&icid2=products grid:p476428:product']"
"hyper-skin
","['Hyper Skin', 'https://www.sephora.com/product/hyper-skin-mini-brightening-dark-spot-vitamin-c-serum-P476515?skuId=2529659&icid2=products grid:p476515:product']"
"glamnetic
","['Glamnetic', 'https://www.sephora.com/product/glamnetic-magnetic-false-lashes-P476508?skuId=2522027&icid2=products grid:p476508:product']"
"glamnetic
","['Glamnetic', 'https://www.sephora.com/product/glamnetic-soo-future-magnetic-eyeliner-pen-P476560?skuId=2522043&icid2=products grid:p476560:product']"
"the-nue-co
","['The Nue Co.', 'https://www.sephora.com/product/the-nue-co-the-pill-all-in-one-brightening-aha-serum-P476568?skuId=2526176&icid2=products grid:p476568:product']"
"the-nue-co
","['The Nue Co.', 'https://www.sephora.com/product/the-nue-co-forest-lungs-anti-stress-fragrance-travel-spray-P476459?skuId=2526143&icid2=products grid:p476459:product']"
"the-nue-co
","['The Nue Co.', 'https://www.sephora.com/product/the-nue-co-skin-filter-vitamin-and-zinc-blemish-brightening-supplement-P476553?skuId=2526150&icid2=products grid:p476553:product']"
"the-nue-co
","['The Nue Co.', 'https://www.sephora.com/product/the-nue-co-supa-thick-scalp-serum-P480466?skuId=2559284&icid2=products grid:p480466:product']"
"the-nue-co
","['The Nue Co.', 'https://www.sephora.com/product/the-nue-co-growth-phase-hair-supplement-P480465?skuId=2559292&icid2=products grid:p480465:product']"
"the-nue-co
","['The Nue Co.', 'https://www.sephora.com/product/the-nue-co-debloat-anti-bloat-supplement-with-digestive-enzymes-P476447?skuId=2526135&icid2=products grid:p476447:product']"
"the-nue-co
","['The Nue Co.', 'https://www.sephora.com/product/the-nue-co-prebiotic-probiotic-vegan-gut-microbiome-supplement-P476538?skuId=2526184&icid2=products grid:p476538:product']"
"melanin-haircare
","['Melanin Haircare', 'https://www.sephora.com/product/melanin-multi-use-softening-leave-in-conditioner-P477464?skuId=2538411&icid2=products grid:p477464:product']"
"melanin-haircare
","['Melanin Haircare', 'https://www.sephora.com/product/melanin-multi-use-pure-oil-blend-P477463?skuId=2538437&icid2=products grid:p477463:product']"
"melanin-haircare
","['Melanin Haircare', 'https://www.sephora.com/product/melanin-twist-elongating-style-cream-P477493?skuId=2538429&icid2=products grid:p477493:product']"
"melanin-haircare
","['Melanin Haircare', 'https://www.sephora.com/product/melanin-african-black-soap-reviving-shampoo-P477384?skuId=2538403&icid2=products grid:p477384:product']"
"eadem
","['EADEM', 'https://www.sephora.com/product/milk-marvel-dark-spot-serum-P475932?skuId=2527646&icid2=products grid:p475932:product']"
"eadem
","['EADEM', 'https://www.sephora.com/product/eadem-cloud-cushion-airy-brightening-moisturizer-P481701?skuId=2576411&icid2=products grid:p481701:product']"
"forvr-mood
","['FORVR Mood', 'https://www.sephora.com/product/forvr-mood-we-not-linkin-candle-P473186?skuId=2483824&icid2=products grid:p473186:product']"
"forvr-mood
","['FORVR Mood', 'https://www.sephora.com/product/forvr-mood-candle-duo-set-P475542?skuId=2483816&icid2=products grid:p475542:product']"
"forvr-mood
","['FORVR Mood', 'https://www.sephora.com/product/forvr-mood-matcha-business-candle-P474317?skuId=2483790&icid2=products grid:p474317:product']"
"forvr-mood
","['FORVR Mood', 'https://www.sephora.com/product/forvr-mood-mini-candle-gift-set-core-collection-P474322?skuId=2490795&icid2=products grid:p474322:product']"
"forvr-mood
","['FORVR Mood', 'https://www.sephora.com/product/forvr-mood-grown-folks-business-candle-P474321?skuId=2483832&icid2=products grid:p474321:product']"
"forvr-mood
","['FORVR Mood', 'https://www.sephora.com/product/forvr-mood-cuffing-season-candle-P473127?skuId=2483766&icid2=products grid:p473127:product']"
"forvr-mood
","['FORVR Mood', 'https://www.sephora.com/product/forvr-mood-caked-up-candle-P473122?skuId=2483774&icid2=products grid:p473122:product']"
"jvn
","['JVN', 'https://www.sephora.com/product/jvn-complete-air-dry-cream-P476438?skuId=2496982&icid2=products grid:p476438:product']"
"jvn
","['JVN', 'https://www.sephora.com/product/jvn-complete-pre-wash-hair-oil-P476441?skuId=2496974&icid2=products grid:p476441:product']"
"jvn
","['JVN', 'https://www.sephora.com/product/jvn-complete-instant-recovery-cream-P476440?skuId=2496941&icid2=products grid:p476440:product']"
"jvn
","['JVN', 'https://www.sephora.com/product/jvn-complete-nourishing-hair-oil-shine-drops-P479464?skuId=2540060&icid2=products grid:p479464:product']"
"jvn
","['JVN', 'https://www.sephora.com/product/jvn-embody-daily-volumizing-shampoo-P476453?skuId=2496958&icid2=products grid:p476453:product']"
"jvn
","['JVN', 'https://www.sephora.com/product/jvn-undamage-strengthening-shampoo-P476577?skuId=2496925&icid2=products grid:p476577:product']"
"jvn
","['JVN', 'https://www.sephora.com/product/jvn-nurture-hydrating-conditioner-P476530?skuId=2496909&icid2=products grid:p476530:product']"
"chris-collins
","['World of Chris Collins', 'https://www.sephora.com/product/chris-collins-long-kiss-goodnight-eau-de-parfum-P481181?skuId=2558864&icid2=products grid:p481181:product']"
"chris-collins
","['World of Chris Collins', 'https://www.sephora.com/product/chris-collins-lost-in-paradise-eau-de-parfum-P479836?skuId=2558823&icid2=products grid:p479836:product']"
"chris-collins
","['World of Chris Collins', 'https://www.sephora.com/product/chris-collins-harlem-nights-eau-de-parfum-P481185?skuId=2558807&icid2=products grid:p481185:product']"
"chris-collins
","['World of Chris Collins', 'https://www.sephora.com/product/chris-collins-danse-sauvage-eau-de-parfum-P481183?skuId=2558781&icid2=products grid:p481183:product']"
"chris-collins
","['World of Chris Collins', 'https://www.sephora.com/product/chris-collins-citrus-grandis-eau-de-parfum-P481187?skuId=2558849&icid2=products grid:p481187:product']"
"chris-collins
","['World of Chris Collins', 'https://www.sephora.com/product/chris-collins-lost-in-paradise-eau-de-parfum-travel-spray-P479837?skuId=2558831&icid2=products grid:p479837:product']"
"chris-collins
","['World of Chris Collins', 'https://www.sephora.com/product/chris-collins-danse-sauvage-eau-de-parfum-travel-spray-P481182?skuId=2558799&icid2=products grid:p481182:product']"
"54-thrones
","['54 Thrones', 'https://www.sephora.com/product/54-thrones-african-beauty-butter-P476416?skuId=2507408&icid2=products grid:p476416:product']"
"54-thrones
","['54 Thrones', 'https://www.sephora.com/product/54-thrones-african-beauty-butter-collection-deluxe-tin-P476417?skuId=2507382&icid2=products grid:p476417:product']"
"54-thrones
","['54 Thrones', 'https://www.sephora.com/product/54-thrones-african-beauty-butter-mini-gift-set-P476418?skuId=2507390&icid2=products grid:p476418:product']"
"k18-hair
","['K18 Biomimetic Hairscience', 'https://www.sephora.com/product/k18-leave-in-molecular-repair-mask-P479846?skuId=2547248&icid2=products grid:p479846:product']"
"k18-hair
","['K18 Biomimetic Hairscience', 'https://www.sephora.com/product/k18-mini-leave-in-molecular-repair-mask-P479847?skuId=2547255&icid2=products grid:p479847:product']"
"crown-affair
","['Crown Affair', 'https://www.sephora.com/product/crown-affair-the-ritual-shampoo-P480594?skuId=2566396&icid2=products grid:p480594:product']"
"crown-affair
","['Crown Affair', 'https://www.sephora.com/product/crown-affair-the-ritual-conditioner-P480595?skuId=2566404&icid2=products grid:p480595:product']"
"crown-affair
","['Crown Affair', 'https://www.sephora.com/product/crown-affair-the-leave-in-conditioner-P480596?skuId=2566412&icid2=products grid:p480596:product']"
"crown-affair
","['Crown Affair', 'https://www.sephora.com/product/crown-affair-the-hair-oil-P480590?skuId=2559169&icid2=products grid:p480590:product']"
"crown-affair
","['Crown Affair', 'https://www.sephora.com/product/crown-affair-the-towel-P480593?skuId=2559227&icid2=products grid:p480593:product']"
"crown-affair
","['Crown Affair', 'https://www.sephora.com/product/crown-affair-the-comb-no-002-large-comb-tortoise-P480587?skuId=2559136&icid2=products grid:p480587:product']"
"crown-affair
","['Crown Affair', 'https://www.sephora.com/product/crown-affair-the-brush-no-001-P480584?skuId=2559102&icid2=products grid:p480584:product']"
"caliray
","['caliray', 'https://www.sephora.com/product/caliray-freedreaming-clean-blurring-skin-tint-P480579?skuId=2546737&icid2=products grid:p480579:product']"
"caliray
","['caliray', 'https://www.sephora.com/product/caliray-glazed-infused-lip-plumper-gloss-P480580?skuId=2546745&icid2=products grid:p480580:product']"
"caliray
","['caliray', 'https://www.sephora.com/product/caliray-come-hell-or-high-water-volumizing-tubing-mascara-P479308?skuId=2543981&icid2=products grid:p479308:product']"
"caliray
","['caliray', 'https://www.sephora.com/product/caliray-surfproof-easy-glider-eye-definer-waterproof-eyeliner-pencil-P479835?skuId=2543999&icid2=products grid:p479835:product']"
"caliray
","['caliray', 'https://www.sephora.com/product/caliray-mini-come-hell-or-high-water-volumizing-tubing-mascara-P479309?skuId=2543866&icid2=products grid:p479309:product']"
"ranavat
","['RANAVAT', 'https://www.sephora.com/product/ranavat-radiant-rani-resurfacing-aha-saffron-masque-with-vitamin-c-antioxidants-P481336?skuId=2564169&icid2=products grid:p481336:product']"
"ranavat
","['RANAVAT', 'https://www.sephora.com/product/ranavat-imperial-glow-smoothing-facial-polish-P481363?skuId=2564201&icid2=products grid:p481363:product']"
"ranavat
","['RANAVAT', 'https://www.sephora.com/product/ranavat-eternal-reign-renewing-bakuchi-creme-with-antioxidants-adaptogens-P481354?skuId=2564177&icid2=products grid:p481354:product']"
"ranavat
","['RANAVAT', 'https://www.sephora.com/product/ranavat-royal-refresh-hydrating-jasmine-mist-with-antioxidants-P481401?skuId=2564151&icid2=products grid:p481401:product']"
"ranavat
","['RANAVAT', 'https://www.sephora.com/product/ranavat-radiant-rani-brightening-saffron-serum-with-vitamin-c-antioxidants-P481335?skuId=2564185&icid2=products grid:p481335:product']"
"ranavat
","['RANAVAT', 'https://www.sephora.com/product/ranavat-mighty-majesty-fortifying-hair-serum-P481374?skuId=2564219&icid2=products grid:p481374:product']"
"ranavat
","['RANAVAT', 'https://www.sephora.com/product/ranavat-luminous-ceremony-balancing-cream-cleanser-with-antioxidants-P481371?skuId=2564193&icid2=products grid:p481371:product']"
"ranavat
","['RANAVAT', 'https://www.sephora.com/product/ranavat-kansa-wand-detoxifying-facial-massage-tool-P481368?skuId=2564227&icid2=products grid:p481368:product']"
"touchland
","['Touchland', 'https://www.sephora.com/product/touchland-power-mist-hydrating-hand-sanitizer-P480529?skuId=2556744&icid2=products grid:p480529:product']"
"touchland
","['Touchland', 'https://www.sephora.com/product/touchland-glow-mist-rejuvenating-hand-sanitizer-P480530?skuId=2556801&icid2=products grid:p480530:product']"
"dame-products
","['Dame Products', 'https://www.sephora.com/product/dame-products-aer-suction-toy-P481067?skuId=2567709&icid2=products grid:p481067:product']"
"dame-products
","['Dame Products', 'https://www.sephora.com/product/dame-products-eva-couples-vibrator-P481069?skuId=2567584&icid2=products grid:p481069:product']"
"dame-products
","['Dame Products', 'https://www.sephora.com/product/dame-products-arc-g-spot-vibrator-P481068?skuId=2567683&icid2=products grid:p481068:product']"
"dame-products
","['Dame Products', 'https://www.sephora.com/product/dame-products-kip-lipstick-vibrator-P481071?skuId=2567642&icid2=products grid:p481071:product']"
"dame-products
","['Dame Products', 'https://www.sephora.com/product/dame-products-zee-bullet-vibrator-P481073?skuId=2567675&icid2=products grid:p481073:product']"
"dame-products
","['Dame Products', 'https://www.sephora.com/product/dame-products-pom-flexible-vibrator-P481072?skuId=2567626&icid2=products grid:p481072:product']"
"dame-products
","['Dame Products', 'https://www.sephora.com/product/dame-products-fin-finger-vibrator-P481070?skuId=2567600&icid2=products grid:p481070:product']"
"maude
","['maude', 'https://www.sephora.com/product/maude-vibe-3-speed-flutter-tip-vibrator-P481115?skuId=2561959&icid2=products grid:p481115:product']"
"maude
","['maude', 'https://www.sephora.com/product/maude-drop-3-speed-all-over-vibrator-P481116?skuId=2562148&icid2=products grid:p481116:product']"
"maude
","['maude', 'https://www.sephora.com/product/maude-shine-ultra-hydrating-organic-aloe-based-personal-lubricant-P481117?skuId=2562015&icid2=products grid:p481117:product']"
"maude
","['maude', 'https://www.sephora.com/product/maude-burn-jojoba-oil-massage-candle-P481123?skuId=2562122&icid2=products grid:p481123:product']"
"maude
","['maude', 'https://www.sephora.com/product/maude-wash-ph-balanced-body-wash-bubble-bath-P481118?skuId=2562049&icid2=products grid:p481118:product']"
"maude
","['maude', 'https://www.sephora.com/product/maude-wipe-water-activated-biodegradable-wipes-P481120?skuId=2562080&icid2=products grid:p481120:product']"
"maude
","['maude', 'https://www.sephora.com/product/maude-soak-vitamin-rich-mineral-bath-salts-P481122?skuId=2562106&icid2=products grid:p481122:product']"
"kayali-by-huda
","['KAYALI', 'https://www.sephora.com/product/kayali-vanilla-P439406?skuId=2163970&icid2=products grid:p439406:product']"
"kayali-by-huda
","['KAYALI', 'https://www.sephora.com/product/huda-beauty-kayali-deja-vu-white-flower-57-P455258?skuId=2328516&icid2=products grid:p455258:product']"
"kayali-by-huda
","['KAYALI', 'https://www.sephora.com/product/huda-beauty-kayali-invite-only-amber-23-deja-vu-white-flower-57-double-rollerball-P476689?skuId=2476307&icid2=products grid:p476689:product']"
"kayali-by-huda
","['KAYALI', 'https://www.sephora.com/product/huda-beauty-kayali-d-eacute-j-agrave-vu-white-flower-|-57-travel-spray-P468446?skuId=2411254&icid2=products grid:p468446:product']"
"kayali-by-huda
","['KAYALI', 'https://www.sephora.com/product/kayali-citrus-P439403?skuId=2163988&icid2=products grid:p439403:product']"
"kayali-by-huda
","['KAYALI', 'https://www.sephora.com/product/huda-beauty-kayali-eden-juicy-apple-|-01-P479717?skuId=2493955&icid2=products grid:p479717:product']"
"kayali-by-huda
","['KAYALI', 'https://www.sephora.com/product/huda-beauty-kayali-citrus-|-08-travel-spray-P468449?skuId=2411221&icid2=products grid:p468449:product']"
"drybar
","['Drybar', 'https://www.sephora.com/product/drybar-liquid-glass-smoothing-sealant-P462678?skuId=2375293&icid2=products grid:p462678:product']"
"drybar
","['Drybar', 'https://www.sephora.com/product/drybar-the-double-shot-blow-dryer-brush-P453282?skuId=2314680&icid2=products grid:p453282:product']"
"drybar
","['Drybar', 'https://www.sephora.com/product/prep-rally-prime-prep-detangler-P411585?skuId=2440196&icid2=products grid:p411585:product']"
"drybar
","['Drybar', 'https://www.sephora.com/product/drybar-single-shot-2-25-P467618?skuId=2413912&icid2=products grid:p467618:product']"
"drybar
","['Drybar', 'https://www.sephora.com/product/drybar-liquid-glass-instant-glossing-rinse-P479950?skuId=2552016&icid2=products grid:p479950:product']"
"drybar
","['Drybar', 'https://www.sephora.com/product/drybar-gin-twist-leave-in-conditioning-styler-P476852?skuId=2503654&icid2=products grid:p476852:product']"
